id,label,Sender,Title,num_urls,email_length,num_exclamation,upper_case_ratio,url_to_text_ratio,has_generic_greeting,is_free_email,full_clean_text
7692,ham,john.doe@example.com,Important: Software Update Notification,1,195,0,0.0769,0.005128,0,0,"important: software update notification hi team, just a reminder about our project alpha meeting tomorrow at 10 am in conference room 3. please come prepared to discuss the q3 roadmap. best, john"
5543,ham,accounts@billingcorp.com,Important: Software Update Notification,1,222,0,0.045,0.004505,0,0,"important: software update notification thank you for reaching out regarding [your inquiry]. we have reviewed your request and will get back to you within 24 hours with a detailed response. sincerely, customer service team"
8159,ham,newsletter@info.org,Regarding Your Recent Inquiry,1,215,0,0.0512,0.004651,0,0,"regarding your recent inquiry thank you for your order #6789. your items will be shipped within 2 business days. you can track your order here: [link to legitimate tracking page]. best regards, legit company support"
2618,ham,support@legitcompany.com,Meeting Reminder: Project Alpha,1,187,0,0.0802,0.005348,0,0,"meeting reminder: project alpha hi team, just a reminder about our project alpha meeting tomorrow at 10 am in conference room 3. please come prepared to discuss the q3 roadmap. best, john"
5662,ham,team@projectmanagement.com,Feedback Request: Your Recent Purchase,1,194,0,0.0825,0.005155,0,0,"feedback request: your recent purchase hi team, just a reminder about our project alpha meeting tomorrow at 10 am in conference room 3. please come prepared to discuss the q3 roadmap. best, john"
4040,ham,family@homemail.net,Invoice for Services Rendered,1,288,0,0.0312,0.003472,0,0,"invoice for services rendered this is an automated notification regarding an important software update for your system. please ensure your software is updated to the latest version to maintain security and performance. learn more: [link to official update page]. regards, software updates"
7604,ham,newsletter@info.org,Catching Up - How are you?,1,205,0,0.0488,0.004878,0,0,"catching up - how are you? here's your weekly dose of news and updates from our community. this week, we cover [topic 1] and [topic 2]. read more on our blog: [link to blog]. sincerely, the newsletter team"
5381,ham,info@customerservice.co,Important: Software Update Notification,0,251,0,0.0637,0.0,0,0,"important: software update notification please find attached your invoice for the services rendered in june. the total amount due is $x.xx. payment is due by [date]. if you have any questions, please reply to this email. thank you, accounts department"
7556,ham,team@projectmanagement.com,Feedback Request: Your Recent Purchase,1,221,0,0.0498,0.004525,0,0,"feedback request: your recent purchase thank you for reaching out regarding [your inquiry]. we have reviewed your request and will get back to you within 24 hours with a detailed response. sincerely, customer service team"
9005,ham,survey@retailfeedback.com,Meeting Reminder: Project Alpha,1,174,2,0.0747,0.005747,0,0,"meeting reminder: project alpha hey [friend's name], it's been a while! how have you been? i was thinking about [recent event/topic]. let's catch up soon! cheers, [your name]"
7837,ham,accounts@billingcorp.com,Your Order #6789 Confirmed,1,285,0,0.0316,0.003509,0,0,"your order #6789 confirmed this is an automated notification regarding an important software update for your system. please ensure your software is updated to the latest version to maintain security and performance. learn more: [link to official update page]. regards, software updates"
2037,ham,family@homemail.net,Photos from the Weekend Trip,1,240,0,0.0625,0.004167,0,0,"photos from the weekend trip please find attached your invoice for the services rendered in june. the total amount due is $x.xx. payment is due by [date]. if you have any questions, please reply to this email. thank you, accounts department"
6610,ham,support@legitcompany.com,Catching Up - How are you?,1,194,0,0.0567,0.005155,0,0,"catching up - how are you? good morning, everyone. just a quick reminder for our daily stand-up meeting at 10 am. please be ready to share your progress and any blockers. thanks, project manager"
1611,ham,friend@personalmail.net,Important: Software Update Notification,1,207,0,0.058,0.004831,0,0,"important: software update notification good morning, everyone. just a quick reminder for our daily stand-up meeting at 10 am. please be ready to share your progress and any blockers. thanks, project manager"
9705,ham,survey@retailfeedback.com,Invoice for Services Rendered,1,172,2,0.0698,0.005814,0,0,"invoice for services rendered hey [friend's name], it's been a while! how have you been? i was thinking about [recent event/topic]. let's catch up soon! cheers, [your name]"
7860,ham,info@customerservice.co,Important: Software Update Notification,0,222,0,0.045,0.0,0,0,"important: software update notification thank you for reaching out regarding [your inquiry]. we have reviewed your request and will get back to you within 24 hours with a detailed response. sincerely, customer service team"
8798,ham,john.doe@example.com,Weekly Newsletter - Latest Updates,1,293,0,0.0341,0.003413,0,0,"weekly newsletter - latest updates this is an automated notification regarding an important software update for your system. please ensure your software is updated to the latest version to maintain security and performance. learn more: [link to official update page]. regards, software updates"
1799,ham,team@projectmanagement.com,Regarding Your Recent Inquiry,1,215,0,0.0512,0.004651,0,0,"regarding your recent inquiry thank you for your order #6789. your items will be shipped within 2 business days. you can track your order here: [link to legitimate tracking page]. best regards, legit company support"
3289,ham,support@legitcompany.com,Meeting Reminder: Project Alpha,1,174,2,0.0747,0.005747,0,0,"meeting reminder: project alpha hey [friend's name], it's been a while! how have you been? i was thinking about [recent event/topic]. let's catch up soon! cheers, [your name]"
3202,ham,friend@personalmail.net,Feedback Request: Your Recent Purchase,1,250,0,0.068,0.004,0,0,"feedback request: your recent purchase please find attached your invoice for the services rendered in june. the total amount due is $x.xx. payment is due by [date]. if you have any questions, please reply to this email. thank you, accounts department"
7893,ham,team@projectmanagement.com,Feedback Request: Your Recent Purchase,1,250,0,0.068,0.004,0,0,"feedback request: your recent purchase please find attached your invoice for the services rendered in june. the total amount due is $x.xx. payment is due by [date]. if you have any questions, please reply to this email. thank you, accounts department"
2887,ham,support@legitcompany.com,Feedback Request: Your Recent Purchase,1,217,0,0.0553,0.004608,0,0,"feedback request: your recent purchase here's your weekly dose of news and updates from our community. this week, we cover [topic 1] and [topic 2]. read more on our blog: [link to blog]. sincerely, the newsletter team"
1035,spam,security@alert-system.ru,URGENT: Your Account Has Been Compromised!,0,164,1,0.0793,0.0,0,0,"urgent: your account has been compromised! we detected suspicious login attempts on your account. for your security, please update your password immediately: [link]"
1869,ham,team@projectmanagement.com,Your Order #6789 Confirmed,1,169,2,0.071,0.005917,0,0,"your order #6789 confirmed hey [friend's name], it's been a while! how have you been? i was thinking about [recent event/topic]. let's catch up soon! cheers, [your name]"
2535,ham,newsletter@info.org,Invoice for Services Rendered,1,234,1,0.047,0.004274,0,0,"invoice for services rendered we value your feedback! please take a few moments to complete a short survey about your recent purchase from us. your input helps us improve. take survey: [link to survey]. thank you, retail feedback team"
5755,ham,survey@retailfeedback.com,Meeting Reminder: Project Alpha,1,199,0,0.0603,0.005025,0,0,"meeting reminder: project alpha good morning, everyone. just a quick reminder for our daily stand-up meeting at 10 am. please be ready to share your progress and any blockers. thanks, project manager"
416,spam,support@secure-login.com,Verify Your Bank Details Immediately,1,142,1,0.0563,0.007042,0,0,verify your bank details immediately don't miss out on this incredible offer! all products are 90% off for the next 24 hours. shop now: [link]
7235,ham,support@legitcompany.com,Photos from the Weekend Trip,1,233,1,0.0472,0.004292,0,0,"photos from the weekend trip we value your feedback! please take a few moments to complete a short survey about your recent purchase from us. your input helps us improve. take survey: [link to survey]. thank you, retail feedback team"
